x	y	clickSelects	showSelected1
22.4	-1.56666666666665	1997.16164383562	24-12
24.3	-1.93333333333336	1997.16164383562	24-13
24.3	-1.71666666666669	1997.16164383562	24-14
23.8	-1.66666666666669	1997.16164383562	24-15
23.4	-1.98333333333333	1997.16164383562	24-16
23.4	-1.7	1997.16164383562	24-17
22.4	-1.8	1997.16164383562	24-18
21.5	-1.76666666666664	1997.16164383562	24-19
27.4	1.26666666666666	1997.16164383562	24-2
20.5	-1.74999999999999	1997.16164383562	24-20
19.1	-1.51666666666668	1997.16164383562	24-21
17.6	-1.40000000000001	1997.16164383562	24-22
16.2	-1.49999999999998	1997.16164383562	24-23
15.2	-0.899999999999995	1997.16164383562	24-24
25.2	0.166666666666686	1997.16164383562	24-3
18.6	-2.55000000000001	1997.16164383562	24-4
17.1	-2.85000000000001	1997.16164383562	24-5
17.6	-2.36666666666667	1997.16164383562	24-6
17.6	-2.51666666666669	1997.16164383562	24-7
18.6	-2.46666666666669	1997.16164383562	24-8
19.6	-1.63333333333335	1997.16164383562	24-9
25.6	1.16666666666667	1997.16164383562	3-1
26.5	0.650000000000023	1997.16164383562	3-10
27.9	0.916666666666675	1997.16164383562	3-11
27.9	0.249999999999989	1997.16164383562	3-12
27	-0.566666666666652	1997.16164383562	3-13
27	-0.0666666666666451	1997.16164383562	3-14
26.5	0.133333333333344	1997.16164383562	3-15
26.1	0.166666666666657	1997.16164383562	3-16
24.7	-0.083333333333325	1997.16164383562	3-17
23.4	1.06581410364015e-14	1997.16164383562	3-18
21.9	-0.816666666666663	1997.16164383562	3-19
25.6	1.18333333333334	1997.16164383562	3-2
21.5	0.666666666666675	1997.16164383562	3-20
24.3	1.64999999999998	1997.16164383562	3-21
18.6	1.04999999999999	1997.16164383562	3-22
13.7	-0.0833333333333233	1997.16164383562	3-23
11.6	1.34999999999999	1997.16164383562	3-24
24.3	0.249999999999989	1997.16164383562	3-3
25.2	0.483333333333349	1997.16164383562	3-4
25.2	-0.133333333333315	1997.16164383562	3-5
25.2	-0.73333333333332	1997.16164383562	3-6
26.1	-0.366666666666674	1997.16164383562	3-7
26.1	-0.650000000000016	1997.16164383562	3-8
26.1	-0.050000000000022	1997.16164383562	3-9
24.7	0.816666666666681	1997.16164383562	4-1
27	1.00000000000002	1997.16164383562	4-10
27.9	0.933333333333337	1997.16164383562	4-11
27.4	-0.283333333333342	1997.16164383562	4-12
27	-0.416666666666647	1997.16164383562	4-13
27	-0.48333333333332	1997.16164383562	4-14
27	-0.116666666666646	1997.16164383562	4-15
26.1	-0.283333333333349	1997.16164383562	4-16
24.7	-0.0999999999999943	1997.16164383562	4-17
23.4	-0.583333333333332	1997.16164383562	4-18
17.6	-2.75000000000001	1997.16164383562	4-19
25.2	1.16666666666669	1997.16164383562	4-2
21.5	0.666666666666675	1997.16164383562	4-20
17.1	-1.55000000000001	1997.16164383562	4-21
17.1	-0.0500000000000114	1997.16164383562	4-22
13.2	1.31666666666668	1997.16164383562	4-23
8.5	1.23333333333335	1997.16164383562	4-24
24.3	0.416666666666647	1997.16164383562	4-3
24.3	-0.133333333333344	1997.16164383562	4-4
24.7	-0.316666666666652	1997.16164383562	4-5
25.6	-0.400000000000016	1997.16164383562	4-6
26.1	-0.26666666666668	1997.16164383562	4-7
26.1	-0.583333333333354	1997.16164383562	4-8
25.2	-0.733333333333331	1997.16164383562	4-9
23.8	0.466666666666651	1997.16164383562	5-1
26.1	0.0833333333333322	1997.16164383562	5-10
25.6	-0.700000000000017	1997.16164383562	5-11
25.6	-1.58333333333334	1997.16164383562	5-12
25.6	-1.36666666666667	1997.16164383562	5-13
26.5	-1.06666666666665	1997.16164383562	5-14
26.5	-1.13333333333333	1997.16164383562	5-15
27.4	0.116666666666674	1997.16164383562	5-16
24.3	-0.650000000000016	1997.16164383562	5-17
21.5	-2.81666666666665	1997.16164383562	5-18
17.6	-2.75000000000001	1997.16164383562	5-19
23.4	0.183333333333337	1997.16164383562	5-2
18.1	-2.33333333333335	1997.16164383562	5-20
19.6	-1.25000000000002	1997.16164383562	5-21
17.6	-0.666666666666668	1997.16164383562	5-22
14.2	-0.0833333333333339	1997.16164383562	5-23
10.6	0.416666666666666	1997.16164383562	5-24
23.4	-0.0166666666666693	1997.16164383562	5-3
23.8	-0.0666666666666806	1997.16164383562	5-4
23.4	-1.54999999999999	1997.16164383562	5-5
24.3	-1.40000000000002	1997.16164383562	5-6
24.7	-1.3	1997.16164383562	5-7
24.3	-2.23333333333336	1997.16164383562	5-8
24.3	-1.33333333333335	1997.16164383562	5-9
23.4	0.350000000000005	1997.16164383562	6-1
25.6	-0.76666666666668	1997.16164383562	6-10
26.1	-0.433333333333355	1997.16164383562	6-11
25.6	-1.50000000000001	1997.16164383562	6-12
25.6	-1.58333333333335	1997.16164383562	6-13
27	-0.733333333333331	1997.16164383562	6-14
27.9	-0.283333333333342	1997.16164383562	6-15
27	-0.199999999999989	1997.16164383562	6-16
26.1	-0.733333333333349	1997.16164383562	6-17
19.6	-2.03333333333335	1997.16164383562	6-18
18.1	-2.43333333333336	1997.16164383562	6-19
22.9	0.100000000000005	1997.16164383562	6-2
21	-1.79999999999997	1997.16164383562	6-20
20.1	-1.38333333333335	1997.16164383562	6-21
17.1	-1.31666666666667	1997.16164383562	6-22
16.7	0.5	1997.16164383562	6-23
13.7	0.950000000000008	1997.16164383562	6-24
23.4	0.433333333333337	1997.16164383562	6-3
23.8	-0.150000000000016	1997.16164383562	6-4
23.8	-1.21666666666668	1997.16164383562	6-5
24.3	-1.48333333333335	1997.16164383562	6-6
25.2	-1.08333333333333	1997.16164383562	6-7
24.7	-1.81666666666666	1997.16164383562	6-8
25.6	-0.533333333333342	1997.16164383562	6-9
22.9	0.333333333333332	1997.16164383562	7-1
24.7	-1.36666666666666	1997.16164383562	7-10
25.6	-0.850000000000012	1997.16164383562	7-11
25.2	-2.28333333333333	1997.16164383562	7-12
25.6	-1.86666666666669	1997.16164383562	7-13
27.9	-0.199999999999999	1997.16164383562	7-14
28.8	0.049999999999983	1997.16164383562	7-15
26.1	-0.283333333333342	1997.16164383562	7-16
24.7	-0.683333333333327	1997.16164383562	7-17
22.4	-1.70000000000001	1997.16164383562	7-18
20.5	-2.44999999999998	1997.16164383562	7-19
22.9	0.483333333333331	1997.16164383562	7-2
24.7	-0.299999999999983	1997.16164383562	7-20
20.5	-0.333333333333325	1997.16164383562	7-21
16.7	-0.133333333333326	1997.16164383562	7-22
15.2	0.0833333333333339	1997.16164383562	7-23
13.2	0.616666666666674	1997.16164383562	7-24
22.9	0.0833333333333322	1997.16164383562	7-3
23.4	-0.416666666666668	1997.16164383562	7-4
23.8	-1.15000000000002	1997.16164383562	7-5
24.3	-1.10000000000002	1997.16164383562	7-6
24.7	-1.23333333333333	1997.16164383562	7-7
24.3	-1.85000000000003	1997.16164383562	7-8
24.3	-1.55000000000001	1997.16164383562	7-9
21.9	-0.283333333333342	1997.16164383562	8-1
24.7	-1.59999999999998	1997.16164383562	8-10
24.7	-1.74999999999999	1997.16164383562	8-11
25.6	-1.30000000000001	1997.16164383562	8-12
25.6	-1.71666666666668	1997.16164383562	8-13
27	-0.799999999999983	1997.16164383562	8-14
28.8	0.333333333333314	1997.16164383562	8-15
25.6	-0.383333333333336	1997.16164383562	8-16
23.8	-0.866666666666685	1997.16164383562	8-17
23.4	-1.03333333333333	1997.16164383562	8-18
21.9	-1.15	1997.16164383562	8-19
22.4	0.0666666666666629	1997.16164383562	8-2
21	-0.466666666666651	1997.16164383562	8-20
18.1	-0.483333333333338	1997.16164383562	8-21
16.2	0.433333333333337	1997.16164383562	8-22
15.2	0.0833333333333339	1997.16164383562	8-23
13.2	0.616666666666674	1997.16164383562	8-24
22.9	0.25	1997.16164383562	8-3
23.4	-0.350000000000005	1997.16164383562	8-4
23.4	-1.31666666666666	1997.16164383562	8-5
24.3	-1.35000000000002	1997.16164383562	8-6
24.7	-1.21666666666666	1997.16164383562	8-7
24.3	-1.78333333333336	1997.16164383562	8-8
24.7	-1.51666666666665	1997.16164383562	8-9
21.9	0.283333333333331	1997.16164383562	9-1
24.7	-1.51666666666665	1997.16164383562	9-10
24.7	-2.03333333333332	1997.16164383562	9-11
25.6	-1.65000000000001	1997.16164383562	9-12
25.2	-1.99999999999999	1997.16164383562	9-13
27	-0.933333333333319	1997.16164383562	9-14
27.4	-0.533333333333342	1997.16164383562	9-15
24.3	-0.416666666666686	1997.16164383562	9-16
23.8	-1.60000000000001	1997.16164383562	9-17
24.3	-0.583333333333354	1997.16164383562	9-18
22.9	-0.366666666666664	1997.16164383562	9-19
22.4	0.549999999999994	1997.16164383562	9-2
21.9	-0.600000000000005	1997.16164383562	9-20
19.1	0.0999999999999943	1997.16164383562	9-21
16.2	0.433333333333337	1997.16164383562	9-22
14.2	0.350000000000003	1997.16164383562	9-23
12.7	0.883333333333345	1997.16164383562	9-24
22.9	0.633333333333326	1997.16164383562	9-3
22.9	-0.683333333333337	1997.16164383562	9-4
23.8	-1.06666666666669	1997.16164383562	9-5
24.7	-1.06666666666666	1997.16164383562	9-6
24.7	-1.29999999999999	1997.16164383562	9-7
24.7	-1.9	1997.16164383562	9-8
25.2	-1.16666666666666	1997.16164383562	9-9
25.6	0.966666666666658	1997.24657534247	1-1
27.4	1.10000000000001	1997.24657534247	1-10
29.2	1.85000000000002	1997.24657534247	1-11
28.3	1.24999999999997	1997.24657534247	1-12
29.2	1.61666666666667	1997.24657534247	1-13
29.2	1.65000000000002	1997.24657534247	1-14
27	0.916666666666686	1997.24657534247	1-15
25.6	0.583333333333314	1997.24657534247	1-16
24.7	0.433333333333348	1997.24657534247	1-17
20.1	-1.38333333333334	1997.24657534247	1-18
18.6	-0.966666666666679	1997.24657534247	1-19
25.2	0.76666666666668	1997.24657534247	1-2
20.1	-1.31666666666668	1997.24657534247	1-20
23.4	-0.949999999999999	1997.24657534247	1-21
24.7	-0.699999999999989	1997.24657534247	1-22
23.8	-0.616666666666685	1997.24657534247	1-23
17.6	-1.46666666666668	1997.24657534247	1-24
25.6	0.949999999999999	1997.24657534247	1-3
25.2	-0.116666666666664	1997.24657534247	1-4
26.5	0.266666666666691	1997.24657534247	1-5
27.4	0.949999999999999	1997.24657534247	1-6
27.4	0.216666666666658	1997.24657534247	1-7
27.4	0.433333333333326	1997.24657534247	1-8
27	0.500000000000018	1997.24657534247	1-9
21	0.616666666666685	1997.24657534247	10-1
27.4	1.85000000000001	1997.24657534247	10-10
27.9	1	1997.24657534247	10-11
28.3	1.0333333333333	1997.24657534247	10-12
28.3	0.149999999999988	1997.24657534247	10-13
27.9	-0.333333333333343	1997.24657534247	10-14
27	-0.283333333333321	1997.24657534247	10-15
25.6	-0.466666666666669	1997.24657534247	10-16
28.8	0.049999999999983	1997.24657534247	10-17
26.1	-1.16666666666669	1997.24657534247	10-18
26.1	0.699999999999989	1997.24657534247	10-19
21	0.0833333333333428	1997.24657534247	10-2
23.4	-0.733333333333331	1997.24657534247	10-20
19.6	-2.18333333333335	1997.24657534247	10-21
16.2	-2.31666666666665	1997.24657534247	10-22
16.2	-1.34999999999998	1997.24657534247	10-23
13.7	-1.98333333333333	1997.24657534247	10-24
21.9	-0.0333333333333421	1997.24657534247	10-3
23.4	0.133333333333336	1997.24657534247	10-4
25.2	0.400000000000016	1997.24657534247	10-5
26.5	0.583333333333354	1997.24657534247	10-6
26.5	0.416666666666686	1997.24657534247	10-7
27.4	1.41666666666666	1997.24657534247	10-8
25.6	1.03333333333332	1997.24657534247	10-9
21	0.616666666666685	1997.24657534247	11-1
27	1.51666666666669	1997.24657534247	11-10
27.9	0.933333333333326	1997.24657534247	11-11
29.2	1.56666666666667	1997.24657534247	11-12
28.3	0.149999999999988	1997.24657534247	11-13
28.3	0.666666666666639	1997.24657534247	11-14
26.5	-0.466666666666651	1997.24657534247	11-15
25.6	-0.466666666666669	1997.24657534247	11-16
26.5	-0.166666666666647	1997.24657534247	11-17
26.1	-1.16666666666669	1997.24657534247	11-18
26.1	0.316666666666652	1997.24657534247	11-19
21	0.316666666666681	1997.24657534247	11-2
23.8	-1.08333333333335	1997.24657534247	11-20
19.6	-2.18333333333335	1997.24657534247	11-21
15.7	-2.24999999999998	1997.24657534247	11-22
14.7	-1.88333333333333	1997.24657534247	11-23
13.2	-1.9	1997.24657534247	11-24
21.9	-0.0333333333333421	1997.24657534247	11-3
23.4	-0.0166666666666693	1997.24657534247	11-4
25.2	0.466666666666686	1997.24657534247	11-5
26.5	0.583333333333354	1997.24657534247	11-6
27.9	1.23333333333333	1997.24657534247	11-7
27.4	1.55	1997.24657534247	11-8
27	2.05000000000002	1997.24657534247	11-9
20.1	0.283333333333321	1997.24657534247	12-1
27.4	2.01666666666667	1997.24657534247	12-10
28.8	1.39999999999998	1997.24657534247	12-11
30.1	2.16666666666666	1997.24657534247	12-12
29.2	0.300000000000001	1997.24657534247	12-13
27.9	0.349999999999994	1997.24657534247	12-14
25.2	-0.649999999999988	1997.24657534247	12-15
26.5	-0.0833333333333144	1997.24657534247	12-16
27	-0.049999999999983	1997.24657534247	12-17
26.5	-0.166666666666639	1997.24657534247	12-18
27	0.250000000000011	1997.24657534247	12-19
20.5	0.150000000000016	1997.24657534247	12-2
24.3	-0.883333333333344	1997.24657534247	12-20
20.5	-1.49999999999998	1997.24657534247	12-21
17.1	-1.65000000000001	1997.24657534247	12-22
14.2	-2.04999999999999	1997.24657534247	12-23
11.6	-2.90000000000001	1997.24657534247	12-24
21.9	0.116666666666656	1997.24657534247	12-3
23.8	0.466666666666651	1997.24657534247	12-4
25.2	0.400000000000016	1997.24657534247	12-5
26.5	0.650000000000016	1997.24657534247	12-6
27.4	1.25	1997.24657534247	12-7
27	2.06666666666669	1997.24657534247	12-8
26.5	2.11666666666669	1997.24657534247	12-9
19.6	0.266666666666662	1997.24657534247	13-1
27.4	1.71666666666667	1997.24657534247	13-10
28.3	0.583333333333314	1997.24657534247	13-11
30.1	1.26666666666666	1997.24657534247	13-12
28.3	1.19999999999998	1997.24657534247	13-13
26.1	-0.300000000000011	1997.24657534247	13-14
25.6	-0.233333333333349	1997.24657534247	13-15
26.1	-0.283333333333342	1997.24657534247	13-16
27	0.0166666666666799	1997.24657534247	13-17
26.1	-0.433333333333337	1997.24657534247	13-18
25.6	-0.250000000000018	1997.24657534247	13-19
21	0.866666666666685	1997.24657534247	13-2
24.3	-0.883333333333344	1997.24657534247	13-20
20.5	-1.13333333333332	1997.24657534247	13-21
18.1	-1.36666666666667	1997.24657534247	13-22
15.2	-2.13333333333333	1997.24657534247	13-23
11.6	-2.66666666666669	1997.24657534247	13-24
22.4	0.783333333333321	1997.24657534247	13-3
23.8	0.466666666666651	1997.24657534247	13-4
24.3	0.0333333333333137	1997.24657534247	13-5
25.6	0.366666666666657	1997.24657534247	13-6
26.1	1.68333333333332	1997.24657534247	13-7
26.1	2.63333333333333	1997.24657534247	13-8
25.6	1.74999999999999	1997.24657534247	13-9
20.1	0.933333333333326	1997.24657534247	14-1
26.1	0.849999999999994	1997.24657534247	14-10
27.4	0.516666666666669	1997.24657534247	14-11
27.4	-0.466666666666669	1997.24657534247	14-12
25.2	0.250000000000018	1997.24657534247	14-13
27	-0.0666666666666522	1997.24657534247	14-14
26.5	-0.399999999999977	1997.24657534247	14-15
27	0.0333333333333599	1997.24657534247	14-16
26.5	-0.399999999999977	1997.24657534247	14-17
26.1	-0.5	1997.24657534247	14-18
25.2	-0.433333333333326	1997.24657534247	14-19
21	0.950000000000017	1997.24657534247	14-2
23.4	-0.416666666666668	1997.24657534247	14-20
22.4	-0.483333333333331	1997.24657534247	14-21
21.5	-0.23333333333332	1997.24657534247	14-22
15.2	-2.13333333333333	1997.24657534247	14-23
11.6	-2.66666666666669	1997.24657534247	14-24
21.9	0.516666666666662	1997.24657534247	14-3
23.4	0.516666666666669	1997.24657534247	14-4
23.4	0.216666666666669	1997.24657534247	14-5
24.3	0.649999999999977	1997.24657534247	14-6
23.4	0.916666666666657	1997.24657534247	14-7
23.8	0.633333333333308	1997.24657534247	14-8
23.4	0.300000000000001	1997.24657534247	14-9
20.1	1.01666666666666	1997.24657534247	15-1
17.6	-0.433333333333337	1997.24657534247	15-10
25.2	0.200000000000017	1997.24657534247	15-11
25.6	-0.0166666666666799	1997.24657534247	15-12
26.1	0.316666666666674	1997.24657534247	15-13
27	0.383333333333354	1997.24657534247	15-14
26.1	-0.350000000000005	1997.24657534247	15-15
26.5	-0.249999999999982	1997.24657534247	15-16
26.5	-0.0999999999999766	1997.24657534247	15-17
26.1	-0.733333333333338	1997.24657534247	15-18
24.7	-0.466666666666658	1997.24657534247	15-19
21	0.550000000000022	1997.24657534247	15-2
24.7	-0.23333333333332	1997.24657534247	15-20
24.7	0.51666666666668	1997.24657534247	15-21
22.9	-0.133333333333336	1997.24657534247	15-22
16.7	-1.34999999999998	1997.24657534247	15-23
13.7	-2.04999999999999	1997.24657534247	15-24
22.4	0.933333333333326	1997.24657534247	15-3
21.5	0.100000000000023	1997.24657534247	15-4
20.5	-0.0499999999999723	1997.24657534247	15-5
21.9	0.366666666666664	1997.24657534247	15-6
19.6	0.833333333333325	1997.24657534247	15-7
15.2	0.933333333333337	1997.24657534247	15-8
13.2	-1.21666666666666	1997.24657534247	15-9
20.1	0.933333333333326	1997.24657534247	16-1
16.2	-0.449999999999989	1997.24657534247	16-10
16.2	0.416666666666666	1997.24657534247	16-11
19.6	0.449999999999999	1997.24657534247	16-12
24.7	0.76666666666668	1997.24657534247	16-13
27	0.300000000000011	1997.24657534247	16-14
26.1	-0.350000000000012	1997.24657534247	16-15
26.5	-0.0166666666666409	1997.24657534247	16-16
26.1	-0.266666666666669	1997.24657534247	16-17
26.1	-0.666666666666675	1997.24657534247	16-18
24.7	-0.316666666666663	1997.24657534247	16-19
21	0.466666666666686	1997.24657534247	16-2
23.8	-0.333333333333343	1997.24657534247	16-20
22.9	0.266666666666669	1997.24657534247	16-21
22.9	-0.133333333333336	1997.24657534247	16-22
21.5	-0.216666666666658	1997.24657534247	16-23
14.7	-1.71666666666666	1997.24657534247	16-24
21	0.333333333333353	1997.24657534247	16-3
20.1	-0.683333333333337	1997.24657534247	16-4
14.2	1.28333333333334	1997.24657534247	16-5
16.2	1.41666666666667	1997.24657534247	16-6
19.1	0.983333333333331	1997.24657534247	16-7
21.5	1.06666666666668	1997.24657534247	16-8
19.1	-0.466666666666679	1997.24657534247	16-9
20.1	0.616666666666664	1997.24657534247	17-1
19.6	-0.583333333333343	1997.24657534247	17-10
17.6	-0.600000000000005	1997.24657534247	17-11
18.1	-0.166666666666668	1997.24657534247	17-12
26.1	1.21666666666667	1997.24657534247	17-13
27.4	1.18333333333333	1997.24657534247	17-14
26.1	-0.133333333333344	1997.24657534247	17-15
26.1	-0.433333333333337	1997.24657534247	17-16
26.5	0.0666666666666913	1997.24657534247	17-17
26.1	0.183333333333319	1997.24657534247	17-18
24.7	-0.316666666666663	1997.24657534247	17-19
20.5	0.0666666666666913	1997.24657534247	17-2
23.4	-0.0500000000000007	1997.24657534247	17-20
21.5	-0.366666666666657	1997.24657534247	17-21
21	-0.299999999999994	1997.24657534247	17-22
20.1	-0.533333333333342	1997.24657534247	17-23
21	-0.233333333333331	1997.24657534247	17-24
21.5	-0.0499999999999936	1997.24657534247	17-3
12.1	0.21666666666666	1997.24657534247	17-4
19.6	0.416666666666668	1997.24657534247	17-5
21.9	1.13333333333333	1997.24657534247	17-6
22.4	0.783333333333331	1997.24657534247	17-7
22.4	0.850000000000005	1997.24657534247	17-8
21.5	0.416666666666686	1997.24657534247	17-9
20.5	0.200000000000017	1997.24657534247	18-1
20.1	-0.116666666666674	1997.24657534247	18-10
24.3	1.96666666666664	1997.24657534247	18-11
23.4	1.69999999999999	1997.24657534247	18-12
22.9	1.34999999999999	1997.24657534247	18-13
27.4	1.18333333333333	1997.24657534247	18-14
26.1	-0.216666666666679	1997.24657534247	18-15
26.1	-0.266666666666669	1997.24657534247	18-16
25.2	0.316666666666691	1997.24657534247	18-17
25.6	0.349999999999994	1997.24657534247	18-18
24.3	-0.200000000000006	1997.24657534247	18-19
19.6	-0.933333333333337	1997.24657534247	18-2
22.4	-0.799999999999994	1997.24657534247	18-20
21.5	-0.283333333333321	1997.24657534247	18-21
19.6	-0.716666666666679	1997.24657534247	18-22
17.1	-1.33333333333333	1997.24657534247	18-23
19.1	-0.700000000000006	1997.24657534247	18-24
15.7	-2.81666666666666	1997.24657534247	18-3
11.1	-1.38333333333335	1997.24657534247	18-4
22.4	0.949999999999989	1997.24657534247	18-5
21.5	0.333333333333343	1997.24657534247	18-6
21	0.233333333333359	1997.24657534247	18-7
21.9	0.600000000000005	1997.24657534247	18-8
21.5	0.350000000000012	1997.24657534247	18-9
14.7	-3.49999999999999	1997.24657534247	19-1
